family,seed,config,outcome,success,collided,reached,time_to_goal,path_length,min_clearance,steps,alpha_max,alpha_escape_frac,slack_max,slack_mean,cbf_active_steps,entrapped_frac,n_obstacles,n_dynamic,feasible
clutter,47,A_stock,TIMEOUT,0,0,0,40.1,5.4277,0.3167,401,2.0,0.0,0.0,0.0,0,0.0,6,0,1
clutter,47,C_escape,TIMEOUT,0,0,0,40.1,5.4442,0.3167,401,2.0,0.0,0.0,0.0,0,0.6175,6,0,1
clutter,47,D_cbf,TIMEOUT,0,0,0,40.1,5.4276,0.3167,401,2.0,0.0,0.0,0.0,400,0.0,6,0,1
clutter,47,E_indep,TIMEOUT,0,0,0,40.1,5.4434,0.3167,401,2.0,0.0,0.0,0.0,400,0.6175,6,0,1
clutter,47,F_full,TIMEOUT,0,0,0,40.1,5.4434,0.3167,401,6.0,0.6175,0.0,0.0,400,0.6175,6,0,1
clutter,47,Fminus_nogap,TIMEOUT,0,0,0,40.1,5.4389,0.3167,401,6.0,0.6175,0.0,0.0,400,0.6175,6,0,1
utrap,49,A_stock,TIMEOUT,0,0,0,40.1,2.2298,0.3147,401,2.0,0.0,0.0,0.0,0,0.0,10,0,1
utrap,49,C_escape,SUCCESS,1,0,1,22.0,6.3528,0.3147,220,2.0,0.0,0.0,0.0,0,0.2146,10,0,1
utrap,49,D_cbf,TIMEOUT,0,0,0,40.1,2.2298,0.3147,401,2.0,0.0,0.0,0.0,400,0.0,10,0,1
utrap,49,E_indep,SUCCESS,1,0,1,22.0,6.3528,0.3147,220,2.0,0.0,0.0,0.0,219,0.2146,10,0,1
utrap,49,F_full,SUCCESS,1,0,1,22.0,6.3528,0.3147,220,6.0,0.2146,0.0,0.0,219,0.2146,10,0,1
utrap,49,Fminus_nogap,TIMEOUT,0,0,0,40.1,2.1483,0.3147,401,6.0,0.7825,0.0,0.0,400,0.7825,10,0,1
narrowdyn,48,A_stock,TIMEOUT,0,0,0,40.1,2.1881,0.335,401,2.0,0.0,0.0,0.0,0,0.0,12,1,1
narrowdyn,48,C_escape,SUCCESS,1,0,1,36.3,7.4198,0.3276,363,2.0,0.0,0.0,0.0,0,0.1961,12,1,1
narrowdyn,48,D_cbf,TIMEOUT,0,0,0,40.1,2.1881,0.335,401,2.0,0.0,0.0,0.0,400,0.0,12,1,1
narrowdyn,48,E_indep,SUCCESS,1,0,1,36.3,7.4198,0.3276,363,2.0,0.0,0.0,0.0,362,0.1961,12,1,1
narrowdyn,48,F_full,SUCCESS,1,0,1,36.3,7.4198,0.3276,363,6.0,0.1961,0.0,0.0,362,0.1961,12,1,1
narrowdyn,48,Fminus_nogap,TIMEOUT,0,0,0,40.1,2.192,0.3361,401,6.0,0.6475,0.0,0.0,400,0.6475,12,1,1
narrowdyn,49,A_stock,TIMEOUT,0,0,0,40.1,2.3806,0.3147,401,2.0,0.0,0.0,0.0,0,0.0,11,1,1
narrowdyn,49,C_escape,SUCCESS,1,0,1,23.8,6.8719,0.3147,238,2.0,0.0,0.0,0.0,0,0.2996,11,1,1
narrowdyn,49,D_cbf,TIMEOUT,0,0,0,40.1,2.3806,0.3147,401,2.0,0.0,0.0,0.0,400,0.0,11,1,1
narrowdyn,49,E_indep,SUCCESS,1,0,1,23.8,6.8719,0.3147,238,2.0,0.0,0.0,0.0,237,0.2996,11,1,1
narrowdyn,49,F_full,SUCCESS,1,0,1,23.8,6.8719,0.3147,238,6.0,0.2996,0.0,0.0,237,0.2996,11,1,1
narrowdyn,49,Fminus_nogap,TIMEOUT,0,0,0,40.1,2.3536,0.3147,401,6.0,0.74,0.0,0.0,400,0.74,11,1,1
